"#tblds_05_GrainSizeDist_1990s.csv: Masses of sediments within certain size classes from core samples collected with a fixed-piston, wireline core barrel at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA between 1990 and 1998. Sediments were separated into size fractions using sieve methods and hydrometer methods.",,,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,TOS_mBLS,BOS_mBLS,min_diam_mm,max_diam_mm,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,comments
ds_05,x9016,161418.03,6/28/1990,NA,SC,4.43,4.51,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,344.1029791,xLSGS2,not previously published ,
ds_05,x9016,161418.04,6/28/1990,NA,SC,4.51,4.59,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,358.0401358,xLSGS2,not previously published ,
ds_05,x9016,161418.05,6/28/1990,NA,SC,4.59,4.67,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,353.2578397,xLSGS2,not previously published ,
ds_05,x9016,161418.06,6/28/1990,NA,SC,4.67,4.75,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,310.5627468,xLSGS2,not previously published ,
ds_05,x9016,161418.07,6/28/1990,NA,SC,4.75,4.82,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,329.5145909,xLSGS2,not previously published ,
ds_05,x9016,161418.08,6/28/1990,NA,SC,4.83,4.9,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,326.5123188,xLSGS2,not previously published ,
ds_05,x9016,161418.09,6/28/1990,NA,SC,4.9,4.98,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,242.5267442,xLSGS2,not previously published ,
ds_05,x9016,161418.1,6/28/1990,NA,SC,4.98,5.06,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,249.2750625,xLSGS2,not previously published ,
ds_05,x9016,161418.11,6/28/1990,NA,SC,5.06,5.14,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,181.6761501,xLSGS2,not previously published ,
ds_05,x9016,161418.12,6/28/1990,NA,SC,5.14,5.22,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,177.3757858,xLSGS2,not previously published ,
ds_05,x9016,161418.13,6/28/1990,NA,SC,5.22,5.3,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,149.113355,xLSGS2,not previously published ,
ds_05,x9016,161418.14,6/28/1990,NA,SC,5.3,5.37,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,104.8718691,xLSGS2,not previously published ,
ds_05,x9016,161924.01,6/28/1990,NA,SC,5.79,5.9,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,106.800057,xLSGS2,not previously published ,
ds_05,x9016,161924.02,6/28/1990,NA,SC,5.9,5.96,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,57.97718792,xLSGS2,not previously published ,
ds_05,x9016,161924.03,6/28/1990,NA,SC,5.96,6.04,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,160.1893952,xLSGS2,not previously published ,
ds_05,x9016,161924.04,6/28/1990,NA,SC,6.06,6.14,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,301.8900931,xLSGS2,not previously published ,
ds_05,x9016,161924.05,6/28/1990,NA,SC,6.14,6.22,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,254.2512285,xLSGS2,not previously published ,
ds_05,x9016,161924.06,6/28/1990,NA,SC,6.22,6.3,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,114.0200944,xLSGS2,not previously published ,
ds_05,x9016,161924.07,6/28/1990,NA,SC,6.3,6.38,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,111.163115,xLSGS2,not previously published ,
ds_05,x9016,161924.08,6/28/1990,NA,SC,6.38,6.46,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,95.90940217,xLSGS2,not previously published ,
ds_05,x9016,160510.06,6/28/1990,NA,SC,1.92,2,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,34.33653956,xLSGS2,not previously published ,
ds_05,x9016,160510.07,6/28/1990,NA,SC,2,2.08,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,37.56801859,xLSGS2,not previously published ,
ds_05,x9016,160510.08,6/28/1990,NA,SC,2.08,2.15,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,31.92050214,xLSGS2,not previously published ,
ds_05,x9016,160510.09,6/28/1990,NA,SC,2.16,2.23,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,35.44275434,xLSGS2,not previously published ,
ds_05,x9016,160510.1,6/28/1990,NA,SC,2.24,2.31,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,33.6627173,xLSGS2,not previously published ,
ds_05,x9016,160510.11,6/28/1990,NA,SC,2.32,2.39,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,29.21575914,xLSGS2,not previously published ,
ds_05,x9016,161924.09,6/28/1990,NA,SC,6.48,6.56,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,89.24078553,xLSGS2,not previously published ,
ds_05,x9016,161924.1,6/28/1990,NA,SC,6.56,6.62,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,185.3005212,xLSGS2,not previously published ,
ds_05,x9016,161924.11,6/28/1990,NA,SC,6.62,6.65,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,55.26338662,xLSGS2,not previously published ,
ds_05,x9016,161924.12,6/28/1990,NA,SC,6.65,6.73,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,46.21518889,xLSGS2,not previously published ,
ds_05,x9016,161924.13,6/28/1990,NA,SC,6.75,6.83,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,62.78735434,xLSGS2,not previously published ,
ds_05,x9016,161924.14,6/28/1990,NA,SC,6.83,6.91,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,147.6280163,xLSGS2,not previously published ,
ds_05,x9016,161924.15,6/28/1990,NA,SC,6.91,6.99,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,44.54914599,xLSGS2,not previously published ,
ds_05,x9016,161924.16,6/28/1990,NA,SC,6.99,7.07,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,304.0597402,xLSGS2,not previously published ,
ds_05,x9016,161924.17,6/28/1990,NA,SC,7.07,7.15,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,287.069196,xLSGS2,not previously published ,
ds_05,x9016,161924.18,6/28/1990,NA,SC,7.15,7.24,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,181.4573717,xLSGS2,not previously published ,
ds_05,x9017,171419.13,6/29/1990,NA,SC,5.27,5.34,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,64.93861584,xLSGS2,not previously published ,
ds_05,x9017,171419.14,6/29/1990,NA,SC,5.35,5.42,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,61.57408123,xLSGS2,not previously published ,
ds_05,x9017,171419.15,6/29/1990,NA,SC,5.43,5.49,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,44.90413684,xLSGS2,not previously published ,
ds_05,x9017,171419.16,6/29/1990,NA,SC,5.49,5.55,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,85.70745162,xLSGS2,not previously published ,
ds_05,x9017,170914.01,6/29/1990,NA,SC,2.74,2.82,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,120.3317293,xLSGS2,not previously published ,
ds_05,x9017,170914.02,6/29/1990,NA,SC,2.82,2.9,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,122.4585916,xLSGS2,not previously published ,
ds_05,x9017,170914.03,6/29/1990,NA,SC,2.91,2.98,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,114.3310594,xLSGS2,not previously published ,
ds_05,x9017,170914.04,6/29/1990,NA,SC,2.99,3.06,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,110.5689113,xLSGS2,not previously published ,
ds_05,x9017,170914.05,6/29/1990,NA,SC,3.06,3.14,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,163.9625424,xLSGS2,not previously published ,
ds_05,x9017,170914.06,6/29/1990,NA,SC,3.14,3.21,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,187.7738887,xLSGS2,not previously published ,
ds_05,x9017,170914.07,6/29/1990,NA,SC,3.22,3.29,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,163.8721496,xLSGS2,not previously published ,
ds_05,x9017,170914.08,6/29/1990,NA,SC,3.3,3.37,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,123.264636,xLSGS2,not previously published ,
ds_05,x9017,170914.09,6/29/1990,NA,SC,3.37,3.45,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,119.6229942,xLSGS2,not previously published ,
ds_05,x9017,170914.1,6/29/1990,NA,SC,3.45,3.53,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,96.81618636,xLSGS2,not previously published ,
ds_05,x9017,170914.11,6/29/1990,NA,SC,3.53,3.6,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,80.57763857,xLSGS2,not previously published ,
ds_05,x9017,170914.12,6/29/1990,NA,SC,3.61,3.69,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,73.80621724,xLSGS2,not previously published ,
ds_05,x9017,170914.13,6/29/1990,NA,SC,3.69,3.76,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,61.7917948,xLSGS2,not previously published ,
ds_05,x9017,170914.14,6/29/1990,NA,SC,3.77,3.84,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,53.40988423,xLSGS2,not previously published ,
ds_05,x9017,171419.01,6/29/1990,NA,SC,4.27,4.34,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,30.99457128,xLSGS2,not previously published ,
ds_05,x9017,171419.02,6/29/1990,NA,SC,4.35,4.42,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,27.68043002,xLSGS2,not previously published ,
ds_05,x9017,171419.03,6/29/1990,NA,SC,4.43,4.51,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,71.25117763,xLSGS2,not previously published ,
ds_05,x9017,171419.04,6/29/1990,NA,SC,4.51,4.59,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,72.19372211,xLSGS2,not previously published ,
ds_05,x9017,171419.05,6/29/1990,NA,SC,4.59,4.67,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,24.84546208,xLSGS2,not previously published ,
ds_05,x9017,171419.06,6/29/1990,NA,SC,4.67,4.75,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,26.77707135,xLSGS2,not previously published ,
ds_05,x9017,171419.07,6/29/1990,NA,SC,4.76,4.83,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,39.29814701,xLSGS2,not previously published ,
ds_05,x9017,171419.08,6/29/1990,NA,SC,4.84,4.92,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,109.9086203,xLSGS2,not previously published ,
ds_05,x9017,171419.09,6/29/1990,NA,SC,4.92,5,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,66.87989748,xLSGS2,not previously published ,
ds_05,x9017,171419.1,6/29/1990,NA,SC,5.01,5.09,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,71.38903276,xLSGS2,not previously published ,
ds_05,x9017,171419.11,6/29/1990,NA,SC,5.09,5.18,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,86.08893713,xLSGS2,not previously published ,
ds_05,x9017,171419.12,6/29/1990,NA,SC,5.18,5.26,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,54.19570156,xLSGS2,not previously published ,
ds_05,x9017,171924.01,6/29/1990,NA,SC,5.79,5.87,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,41.89150939,xLSGS2,not previously published ,
ds_05,x9017,171924.02,6/29/1990,NA,SC,5.87,5.95,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,47.97312583,xLSGS2,not previously published ,
ds_05,x9017,171924.03,6/29/1990,NA,SC,5.95,6.03,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,90.5968582,xLSGS2,not previously published ,
ds_05,x9017,171924.04,6/29/1990,NA,SC,6.03,6.11,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,165.5827793,xLSGS2,not previously published ,
ds_05,x9017,171924.05,6/29/1990,NA,SC,6.11,6.19,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,158.8223963,xLSGS2,not previously published ,
ds_05,x9017,171924.06,6/29/1990,NA,SC,6.19,6.27,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,86.59018672,xLSGS2,not previously published ,
ds_05,x9017,171924.07,6/29/1990,NA,SC,6.27,6.35,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,24.6809422,xLSGS2,not previously published ,
ds_05,x9017,171924.08,6/29/1990,NA,SC,6.36,6.43,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,32.41821798,xLSGS2,not previously published ,
ds_05,x9017,171924.09,6/29/1990,NA,SC,6.44,6.52,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,140.6473504,xLSGS2,not previously published ,
ds_05,x9017,171924.1,6/29/1990,NA,SC,6.52,6.59,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,95.56337564,xLSGS2,not previously published ,
ds_05,x9017,171924.11,6/29/1990,NA,SC,6.6,6.67,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,78.15507335,xLSGS2,not previously published ,
ds_05,x9017,171924.12,6/29/1990,NA,SC,6.68,6.76,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,168.6541548,xLSGS2,not previously published ,
ds_05,x9017,171924.13,6/29/1990,NA,SC,6.76,6.84,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,158.6116469,xLSGS2,not previously published ,
ds_05,x9017,171924.14,6/29/1990,NA,SC,6.84,6.9,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,9.607296459,xLSGS2,not previously published ,
ds_05,x9018,181419.03,6/29/1990,NA,SC,4.43,4.51,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,116.4796008,xLSGS2,not previously published ,
ds_05,x9018,181419.04,6/29/1990,NA,SC,4.51,4.58,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,111.3058591,xLSGS2,not previously published ,
ds_05,x9018,181419.05,6/29/1990,NA,SC,4.59,4.66,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,107.0948222,xLSGS2,not previously published ,
ds_05,x9018,181419.06,6/29/1990,NA,SC,4.67,4.74,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,61.08311828,xLSGS2,not previously published ,
ds_05,x9018,181419.07,6/29/1990,NA,SC,4.75,4.82,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,104.3885344,xLSGS2,not previously published ,
ds_05,x9018,181419.08,6/29/1990,NA,SC,4.82,4.9,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,130.1526058,xLSGS2,not previously published ,
ds_05,x9018,181419.09,6/29/1990,NA,SC,4.9,4.97,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,77.85989495,xLSGS2,not previously published ,
ds_05,x9018,181419.1,6/29/1990,NA,SC,4.98,5.06,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,43.61339478,xLSGS2,not previously published ,
ds_05,x9018,180914.01,6/29/1990,NA,SC,2.74,2.82,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,9.789602272,xLSGS2,not previously published ,
ds_05,x9018,180914.02,6/29/1990,NA,SC,2.83,2.9,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,6.276464542,xLSGS2,not previously published ,
ds_05,x9018,180914.03,6/29/1990,NA,SC,2.9,2.98,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,24.74702026,xLSGS2,not previously published ,
ds_05,x9018,180914.04,6/29/1990,NA,SC,2.98,3.06,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,46.46045901,xLSGS2,not previously published ,
ds_05,x9018,180914.05,6/29/1990,NA,SC,3.06,3.13,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,135.6581352,xLSGS2,not previously published ,
ds_05,x9018,180914.06,6/29/1990,NA,SC,3.14,3.21,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,123.1146367,xLSGS2,not previously published ,
ds_05,x9018,180914.07,6/29/1990,NA,SC,3.21,3.29,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,102.4541075,xLSGS2,not previously published ,
ds_05,x9018,180914.08,6/29/1990,NA,SC,3.29,3.37,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,81.84791895,xLSGS2,not previously published ,
ds_05,x9018,180914.09,6/29/1990,NA,SC,3.37,3.45,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,103.3785661,xLSGS2,not previously published ,
ds_05,x9018,180914.1,6/29/1990,NA,SC,3.45,3.53,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,113.3194838,xLSGS2,not previously published ,
ds_05,x9018,180914.11,6/29/1990,NA,SC,3.53,3.61,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,76.4799727,xLSGS2,not previously published ,
ds_05,x9018,180914.12,6/29/1990,NA,SC,3.61,3.69,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,74.95161023,xLSGS2,not previously published ,
ds_05,x9018,180914.13,6/29/1990,NA,SC,3.69,3.77,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,51.66945674,xLSGS2,not previously published ,
ds_05,x9018,180914.14,6/29/1990,NA,SC,3.77,3.85,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,85.68993151,xLSGS2,not previously published ,
ds_05,x9018,180914.15,6/29/1990,NA,SC,3.85,3.93,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,56.4427627,xLSGS2,not previously published ,
ds_05,x9018,180914.16,6/29/1990,NA,SC,3.93,4.01,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,114.5485936,xLSGS2,not previously published ,
ds_05,x9018,181419.01,6/29/1990,NA,SC,4.27,4.34,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,72.19569252,xLSGS2,not previously published ,
ds_05,x9018,181419.02,6/29/1990,NA,SC,4.35,4.42,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,73.99328994,xLSGS2,not previously published ,
ds_05,x9018,181924.02,6/29/1990,NA,SC,5.87,5.95,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,60.15312823,xLSGS2,not previously published ,
ds_05,x9018,181924.03,6/29/1990,NA,SC,5.95,6.03,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,62.38088026,xLSGS2,not previously published ,
ds_05,x9018,181924.05,6/29/1990,NA,SC,6.12,6.2,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,68.35920503,xLSGS2,not previously published ,
ds_05,x9018,181419.14,6/29/1990,NA,SC,5.31,5.4,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,109.0766922,xLSGS2,not previously published ,
ds_05,x9018,181924.06,6/29/1990,NA,SC,6.2,6.26,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,56.69073082,xLSGS2,not previously published ,
ds_05,x9018,181924.07,6/29/1990,NA,SC,6.26,6.34,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,96.35649315,xLSGS2,not previously published ,
ds_05,x9018,181924.08,6/29/1990,NA,SC,6.35,6.4,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,50.62037056,xLSGS2,not previously published ,
ds_05,x9018,181924.04,6/29/1990,NA,SC,6.03,6.11,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,65.05878346,xLSGS2,not previously published ,
ds_05,x9018,181419.11,6/29/1990,NA,SC,5.06,5.14,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,40.68789384,xLSGS2,not previously published ,
ds_05,x9018,181419.12,6/29/1990,NA,SC,5.14,5.22,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,65.73129997,xLSGS2,not previously published ,
ds_05,x9018,181419.13,6/29/1990,NA,SC,5.23,5.3,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,94.79774164,xLSGS2,not previously published ,
ds_05,x9018,181924.01,6/29/1990,NA,SC,5.79,5.87,0.106,0.25,xLS007,diam_0.106_0.25mm_g,,95.78490532,xLSGS2,not previously published ,
ds_05,x9013,132530.03,6/27/1990,NA,SC,7.77,7.85,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,53.47117748,xLSGS2,not previously published ,
ds_05,x9013,132530.04,6/27/1990,NA,SC,7.85,7.93,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,57.26277417,xLSGS2,not previously published ,
ds_05,x9013,132530.01,6/27/1990,NA,SC,7.62,7.69,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,38.40367614,xLSGS2,not previously published ,
ds_05,x9013,132530.02,6/27/1990,NA,SC,7.69,7.77,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,64.08929517,xLSGS2,not previously published ,
ds_05,x9013,133035.03,6/27/1990,NA,SC,9.31,9.38,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,7.316781255,xLSGS2,not previously published ,
ds_05,x9013,133035.04,6/27/1990,NA,SC,9.39,9.46,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,34.17611346,xLSGS2,not previously published ,
ds_05,x9013,132530.05,6/27/1990,NA,SC,7.94,8.01,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,28.30183371,xLSGS2,not previously published ,
ds_05,x9013,132530.06,6/27/1990,NA,SC,8.02,8.09,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,88.09404974,xLSGS2,not previously published ,
ds_05,x9013,132530.07,6/27/1990,NA,SC,8.1,8.17,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,8.150324088,xLSGS2,not previously published ,
ds_05,x9013,132530.08,6/27/1990,NA,SC,8.18,8.25,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,9.637567892,xLSGS2,not previously published ,
ds_05,x9013,132530.09,6/27/1990,NA,SC,8.26,8.33,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,5.603607537,xLSGS2,not previously published ,
ds_05,x9013,132530.1,6/27/1990,NA,SC,8.34,8.42,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,10.70885582,xLSGS2,not previously published ,
ds_05,x9013,132530.11,6/27/1990,NA,SC,8.42,8.5,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,5.584324826,xLSGS2,not previously published ,
ds_05,x9013,132530.12,6/27/1990,NA,SC,8.5,8.54,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,0.894018113,xLSGS2,not previously published ,
ds_05,x9013,132530.14,6/27/1990,NA,SC,8.58,8.66,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,9.563250507,xLSGS2,not previously published ,
ds_05,x9013,133035.01,6/27/1990,NA,SC,9.14,9.22,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,21.93688429,xLSGS2,not previously published ,
ds_05,x9013,133035.02,6/27/1990,NA,SC,9.22,9.3,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,18.51900444,xLSGS2,not previously published ,
ds_05,x9014,142025.07,6/27/1990,NA,SC,6.59,6.67,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,3.476666982,xLSGS2,not previously published ,
ds_05,x9014,142025.08,6/27/1990,NA,SC,6.67,6.76,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,100.6379725,xLSGS2,not previously published ,
ds_05,x9014,142025.09,6/27/1990,NA,SC,6.76,6.84,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,138.7877162,xLSGS2,not previously published ,
ds_05,x9014,142025.1,6/27/1990,NA,SC,6.84,6.92,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,65.33399203,xLSGS2,not previously published ,
ds_05,x9014,142025.11,6/27/1990,NA,SC,6.93,6.98,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,23.86261069,xLSGS2,not previously published ,
ds_05,x9014,142530.01,6/27/1990,NA,SC,7.62,7.69,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,3.670257818,xLSGS2,not previously published ,
ds_05,x9014,142530.02,6/27/1990,NA,SC,7.7,7.78,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,14.37195791,xLSGS2,not previously published ,
ds_05,x9014,142530.03,6/27/1990,NA,SC,7.78,7.85,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,2.973561955,xLSGS2,not previously published ,
ds_05,x9014,142530.04,6/27/1990,NA,SC,7.86,7.93,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,6.261125518,xLSGS2,not previously published ,
ds_05,x9014,142530.05,6/27/1990,NA,SC,7.94,8.01,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,6.961016325,xLSGS2,not previously published ,
ds_05,x9014,142530.06,6/27/1990,NA,SC,8.02,8.07,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,6.781002283,xLSGS2,not previously published ,
ds_05,x9014,142530.07,6/27/1990,NA,SC,8.09,8.16,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,8.168700943,xLSGS2,not previously published ,
ds_05,x9014,142530.08,6/27/1990,NA,SC,8.17,8.24,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,6.840358278,xLSGS2,not previously published ,
ds_05,x9014,142530.09,6/27/1990,NA,SC,8.25,8.32,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,8.616907568,xLSGS2,not previously published ,
ds_05,x9014,142530.1,6/27/1990,NA,SC,8.33,8.4,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,4.239575755,xLSGS2,not previously published ,
ds_05,x9014,142530.11,6/27/1990,NA,SC,8.41,8.48,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,4.232475798,xLSGS2,not previously published ,
ds_05,x9014,142530.12,6/27/1990,NA,SC,8.48,8.56,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,3.365699537,xLSGS2,not previously published ,
ds_05,x9014,142530.13,6/27/1990,NA,SC,8.56,8.64,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,6.759659315,xLSGS2,not previously published ,
ds_05,x9014,142530.14,6/27/1990,NA,SC,8.64,8.72,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,7.488019078,xLSGS2,not previously published ,
ds_05,x9014,142530.15,6/27/1990,NA,SC,8.73,8.78,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,21.26312635,xLSGS2,not previously published ,
ds_05,x9014,143035.01,6/27/1990,NA,SC,9.14,9.22,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,15.01376716,xLSGS2,not previously published ,
ds_05,x9014,143035.02,6/27/1990,NA,SC,9.22,9.3,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,7.097354301,xLSGS2,not previously published ,
ds_05,x9014,143035.03,6/27/1990,NA,SC,9.3,9.38,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,4.252678733,xLSGS2,not previously published ,
ds_05,x9014,143035.04,6/27/1990,NA,SC,9.38,9.46,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,3.241665748,xLSGS2,not previously published ,
ds_05,x9014,143035.05,6/27/1990,NA,SC,9.46,9.54,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,12.62784504,xLSGS2,not previously published ,
ds_05,x9014,143035.06,6/27/1990,NA,SC,9.54,9.61,0.053,0.106,xLS008,diam_0.053_0.106mm_g,,8.732383534,xLSGS2,not previously published ,
