"#tblds_08_SedIronData.csv: Sediment iron concentrations (ferrous, ferric, and total) determined from sediment core samples collected at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA between 1992 and 2010.  Cores were collected by drilling to the top of the desired sample interval with a hollow-stem auger and then driving a wire-line piston core barrel containing a polycarbonate liner through the target sample interval. The bottom 10 centimeters of the core were frozen prior to extraction from the borehole to prevent fluid redistribution.",,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,TOC_mBLS,TOS_cmTOC,BOS_cmTOC,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_08,x9607,9607-II,9/11/1996,,SC,11.05,40,45,xLO045,Fe_3_umolG,,18.4,xLC003,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9607,9607-II,9/11/1996,,SC,11.05,105,110,xLO045,Fe_3_umolG,,16.05,xLC003,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9607,9607-II,9/11/1996,,SC,11.05,185,190,xLO045,Fe_3_umolG,,36,xLC003,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9608,9608,9/11/1996,,SC,8.76,25,30,xLO045,Fe_3_umolG,,27.75,xLC003,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9608,9608,9/11/1996,,SC,8.76,45,50,xLO045,Fe_3_umolG,,20.38,xLC003,"Tuccillo, M.E., 1998, Processes and effects of iron reduction in anoxic surficial aquifers: University of Virginia, Ph.D dissertation, 149 p.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9609,9609,9/12/1996,,SC,8.76,25,30,xLO045,Fe_3_umolG,,18.68,xLC003,"Tuccillo, M.E., Cozzarelli, I.M., and Herman, J.S., 1999, Iron reduction in the sediments of a hydrocarbon-contaminated aquifer: Applied Geochemistry, v. 14, pp. 655-667.",
ds_08,x9609,9609,9/12/1996,,SC,8.76,85,90,xLO045,Fe_3_umolG,,11.91,xLC003,"Tuccillo, M.E., Cozzarelli, I.M., and Herman, J.S., 1999, Iron reduction in the sediments of a hydrocarbon-contaminated aquifer: Applied Geochemistry, v. 14, pp. 655-667.",
ds_08,x9609,9609,9/12/1996,,SC,8.76,120,125,xLO045,Fe_3_umolG,,9.14,xLC003,"Tuccillo, M.E., Cozzarelli, I.M., and Herman, J.S., 1999, Iron reduction in the sediments of a hydrocarbon-contaminated aquifer: Applied Geochemistry, v. 14, pp. 655-667.",
ds_08,x9609,9609,9/12/1996,,SC,8.76,135,140,xLO045,Fe_3_umolG,,25.61,xLC003,"Tuccillo, M.E., Cozzarelli, I.M., and Herman, J.S., 1999, Iron reduction in the sediments of a hydrocarbon-contaminated aquifer: Applied Geochemistry, v. 14, pp. 655-667.",
ds_08,x9610,9610,9/13/1996,,SC,8.23,20,25,xLO045,Fe_3_umolG,,11.62,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9610,9610,9/13/1996,,SC,8.23,66.5,71.5,xLO045,Fe_3_umolG,,13.2,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9610,9610,9/13/1996,,SC,8.23,83.5,88.5,xLO045,Fe_3_umolG,,14.08,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9610,9610,9/13/1996,,SC,8.23,95.5,100.5,xLO045,Fe_3_umolG,,21.32,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9610,9610,9/13/1996,,SC,8.23,107,112,xLO045,Fe_3_umolG,,19.96,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9610,9610,9/13/1996,,SC,8.23,119.5,124.5,xLO045,Fe_3_umolG,,12.3,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9610,9610,9/13/1996,,SC,8.23,131,136,xLO045,Fe_3_umolG,,25.16,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9610,9610,9/13/1996,,SC,8.23,150,155,xLO045,Fe_3_umolG,,28.54,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9610,9610,9/13/1996,,SC,8.23,167,172,xLO045,Fe_3_umolG,,20.04,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9701,9701,8/8/1997,,SC,8.38,22,28,xLO045,Fe_3_umolG,,26.45,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9701,9701,8/8/1997,,SC,8.38,52,59,xLO045,Fe_3_umolG,,24.35,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9701,9701,8/8/1997,,SC,8.38,95,104,xLO045,Fe_3_umolG,,23.53,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9701,9701,8/8/1997,,SC,8.38,139,149,xLO045,Fe_3_umolG,,16.07,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9701,9701,8/8/1997,,SC,8.38,169,179,xLO045,Fe_3_umolG,,20.9,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9702,9702,8/8/1997,,SC,10.36,19,29,xLO045,Fe_3_umolG,,19.57,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9702,9702,8/8/1997,,SC,10.36,79,89,xLO045,Fe_3_umolG,,18.99,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9702,9702,8/8/1997,,SC,10.36,194,205,xLO045,Fe_3_umolG,,24.42,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9704,9704,8/8/1997,,SC,4.88,69,79,xLO045,Fe_3_umolG,,8.18,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9704,9704,8/8/1997,,SC,4.88,149,159,xLO045,Fe_3_umolG,,31.95,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9705,9705,8/8/1997,,SC,6.32,65,75,xLO045,Fe_3_umolG,,25.04,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9705,9705,8/8/1997,,SC,6.32,139,149,xLO045,Fe_3_umolG,,10.96,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9705,9705,8/8/1997,,SC,6.32,185,195,xLO045,Fe_3_umolG,,12.58,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9706,9706,8/8/1997,,SC,8.61,39,49,xLO045,Fe_3_umolG,,13.54,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9706,9706,8/8/1997,,SC,8.61,94,104,xLO045,Fe_3_umolG,,16.31,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9706,9706,8/8/1997,,SC,8.61,184,194,xLO045,Fe_3_umolG,,16.6,xLC003,"Bekins, B.A., Cozzarelli, I.M., Godsby, M.E., Warren, E., Essaid, H.I., and Tuccillo, M.E., 2001, Progression of natural attenuation processes at a crude oil spill site--II. Control on spatial distribution of microbial population, v. 53, pp. 387-406.",
ds_08,x9904,9904,7/12/1999,,SC,8.81,32,42,xLO045,Fe_3_umolG,,20.92,xLC003,not previously published,
ds_08,x9904,9904,7/12/1999,,SC,8.81,52,58,xLO045,Fe_3_umolG,,15.5,xLC003,not previously published,
ds_08,x9904,9904,7/12/1999,,SC,8.81,92,98,xLO045,Fe_3_umolG,,17.08,xLC003,not previously published,
ds_08,x9904,9904,7/12/1999,,SC,8.81,112,120,xLO045,Fe_3_umolG,,15.18,xLC003,not previously published,
ds_08,x9920-9922,9920,7/16/1999,,SC,0.91,30,30,xLO045,Fe_3_umolG,,24.46,xLC003,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9920-9922,9921,7/16/1999,,SC,2.74,40,40,xLO045,Fe_3_umolG,,8.3,xLC003,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9920-9922,9922,7/16/1999,,SC,4.88,25,25,xLO045,Fe_3_umolG,,3.31,xLC003,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9920-9922,9922,7/16/1999,,SC,4.88,116,116,xLO045,Fe_3_umolG,,3.36,xLC003,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9920-9922,9922,7/16/1999,,SC,4.88,25,25,xLO045,Fe_3_umolG,,3.31,xLC003,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x9920-9922,9922,7/16/1999,,SC,4.88,116,116,xLO045,Fe_3_umolG,,3.36,xLC003,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x0803,803,7/23/2008,,SC,10.49,40,50,xLO045,Fe_3_umolG,,9.72,xLC003,not previously published,
ds_08,x0803,803,7/23/2008,,SC,10.49,40,50,xLO047,Fe_T_umolG,,13.8,xLC001,not previously published,
ds_08,x0804,804,7/19/2008,,SC,5.88,173,177,xLO044,Fe_2_umolG,,18.27,xLC002,"Ng, C.G-H., Bekins, B.A., Cozzarelli, I.M., Baedecker, M.J., Bennett, P.C., and Amos, R.T., 2014, A mass balance approach to investigating geochemical controls on secondary water quality impacts at a crude oil spill site near Bemidji, MN: Journal of Contaminant Hydrology, v. 164, pp. 1-15. ",
ds_08,x0804,804,7/19/2008,,SC,5.88,70,80,xLO044,Fe_2_umolG,,33.15,xLC002,"Ng, C.G-H., Bekins, B.A., Cozzarelli, I.M., Baedecker, M.J., Bennett, P.C., and Amos, R.T., 2014, A mass balance approach to investigating geochemical controls on secondary water quality impacts at a crude oil spill site near Bemidji, MN: Journal of Contaminant Hydrology, v. 164, pp. 1-15. ",
ds_08,x0804,804,7/19/2008,,SC,5.88,170,180,xLO044,Fe_2_umolG,,26.72,xLC002,"Ng, C.G-H., Bekins, B.A., Cozzarelli, I.M., Baedecker, M.J., Bennett, P.C., and Amos, R.T., 2014, A mass balance approach to investigating geochemical controls on secondary water quality impacts at a crude oil spill site near Bemidji, MN: Journal of Contaminant Hydrology, v. 164, pp. 1-15. ",
ds_08,x0804,804,7/19/2008,,SC,5.88,103,107,xLO044,Fe_2_umolG,,29.43,xLC002,"Ng, C.G-H., Bekins, B.A., Cozzarelli, I.M., Baedecker, M.J., Bennett, P.C., and Amos, R.T., 2014, A mass balance approach to investigating geochemical controls on secondary water quality impacts at a crude oil spill site near Bemidji, MN: Journal of Contaminant Hydrology, v. 164, pp. 1-15. ",
ds_08,x0116-0117,116,7/23/2001,,SC,4.8,75,75,xLO047,Fe_T_umolG,,20.91,xLC001,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x0116-0117,116,7/23/2001,,SC,4.8,25,25,xLO047,Fe_T_umolG,,15.35,xLC001,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x0116-0117,116,7/23/2001,,SC,4.8,73,77,xLO047,Fe_T_umolG,,31.62,xLC001,not previously published,
ds_08,x0116-0117,116,7/23/2001,,SC,4.8,23,27,xLO047,Fe_T_umolG,,15.59,xLC001,not previously published,
ds_08,x0116-0117,117,7/23/2001,,SC,6.32,178,182,xLO047,Fe_T_umolG,,18.76,xLC001,not previously published,
ds_08,x0116-0117,117,7/23/2001,,SC,6.32,77,81,xLO047,Fe_T_umolG,,21.97,xLC001,not previously published,
ds_08,x0116-0117,117,7/23/2001,,SC,6.32,133,137,xLO047,Fe_T_umolG,,30.01,xLC001,not previously published,
ds_08,x0116-0117,117,7/23/2001,,SC,6.32,34,38,xLO047,Fe_T_umolG,,33.58,xLC001,not previously published,
ds_08,x0122-0123,123,7/24/2001,,SC,8.99,73,77,xLO047,Fe_T_umolG,,13.16,xLC001,not previously published,
ds_08,x0122-0123,123,7/24/2001,,SC,8.99,113,117,xLO047,Fe_T_umolG,,21.69,xLC001,not previously published,
ds_08,x0122-0123,123,7/24/2001,,SC,8.99,62,64,xLO047,Fe_T_umolG,,20.15,xLC001,not previously published,
ds_08,x0122-0123,122,7/24/2001,,SC,7.47,105,105,xLO047,Fe_T_umolG,,27.66,xLC001,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x0122-0123,122,7/24/2001,,SC,7.47,13,17,xLO047,Fe_T_umolG,,23.55,xLC001,not previously published,
ds_08,x0122-0123,122,7/24/2001,,SC,7.47,50,50,xLO047,Fe_T_umolG,,25.58,xLC001,not previously published,The base of the sample's depth is used as the center of the sample depth to remain consistent with orginal file notes.
ds_08,x0122-0123,123,7/24/2001,,SC,8.99,39,42,xLO047,Fe_T_umolG,,21.91,xLC001,not previously published,
ds_08,x0122-0123,123,7/24/2001,,SC,8.99,23,27,xLO047,Fe_T_umolG,,33.62,xLC001,not previously published,
