"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Exergy-based performance indicators for industrial practice","https://scispace.com/paper/exergy-based-performance-indicators-for-industrial-practice-3575awnqy0","2018","Journal Article","International Journal of Energy Research","Elisa Magnanelli
Olaf Trygve Berglihn
Signe Kjelstrup","10.1002/ER.4123","https://scispace.com/pdf/exergy-based-performance-indicators-for-industrial-practice-3575awnqy0.pdf","Key performance indicators (KPIs) are powerful tools that industries can use not only to monitor their activities but also to highlight their unexploited potential. Energy-based KPIs are nowadays mostly used to evaluate industrial process performances. However, these indicators might present some limitations and might give misleading results in some circumstances. An example is represented by industrial processes that make use of different energy forms (e.g. electricity and heat) and of different material inputs, and are therefore difficult to compare in terms of energy. A further example can be found in the Carnot engine that, despite being ideal, can have quite low energy efficiency (e.g. the energy efficiency of a Carnot engine working between 700 K and 300 K is 57%), suggesting that its performance can be improved. The use of exergy-based KPIs allows us to overcome many of the limitations of energy-based indicators. The exergy efficiency of Carnot engines is 100%, clearly indicating that the system cannot be further improved. Moreover, the use of specific exergy consumption instead of specific energy consumption to monitor the performance of a process allows one to take into account possible differences in quality of material and energy streams. In the present work, exergy-based KPIs for industrial use are reviewed. The paper outlines advantages and limitations of the reviewed indicators, with the scope of promoting their use in industry. A systematic use of exergy-based KPIs not only gives a meaningful representation of process performances in terms of resource use, but it can also direct efforts to improve the processes. In order to better understand their meaning under different circumstances, the revised indicators are applied to three industrial processes.","3.1.1-3.1.3. Total exergy efficiency: For a system in a steady state, the total exergy efficiency is defined as the ratio of all exergy flows leaving the system, Ėout , to the exergy flows entering it, Ėin : Total exergy efficiency:
 The last equivalence is obtained by substituting Eq. 1 into Eq. 2. This indicator is also called input-output efficiency by some authors . Since it considers all outputs and inputs regardless of whether they are useful or paid for, tot can be regarded as the efficiency having the most thermodynamic significance . Equation 2 has an alternative version. In the alternative version, the external exergy destruction, Ėd,ext is not counted as exergy dissipation, but as a process output. Then, the total exergy efficiency takes the form: Total exergy efficiency:
 In some situations, it is necessary to take the exergy of the system into account. This is the case when systems are not in a steady state. The total efficiency of the system between state 1 and state 2 should then be defined as: Total exergy efficiency:
 where E 1 and E 2 are the exergy of the system at state 1 and state 2, and E out,1−2 and E in,1−2 are the total amounts of exergy leaving and entering the system in the considered time interval. When the system is in a steady state, E 1 and E 2 are the same. However, they can vary significantly in a transient system. The total exergy efficiency has been widely used, as its definition is unambiguous and it can be applied to any well defined system. Examples of use of the total exergy efficiency for evaluation of industrial processes include applications to renewable and non-renewable power plants , production of petrochemical and oleochemical based alcohols , hydrogen production , paper production and recycling , industrial chlor-alkali processes , pyrometallurgical processes , offshore oil and gas processing . This indicator is most meaningful when one needs to determine the overall efficiency of a system where most of the exergy flows entering the system undergo some kind of transformation, or where no particular output flow is in focus. On the other hand, if one is interested in only some particular output flows, or not all exergy flows undergo transformations, the total exergy efficiency might give misleading results . Moreover, in such cases, tot shows to be not very sensitive to changes in the system. Task exergy efficiency:
 The task efficiency, which is also called the rational efficiency or consumed-produced efficiency, can broadly be defined as the ratio of the useful exergy produced by the process, Ėp , to the exergy that is consumed to perform the process, Ėc : Task exergy efficiency:
 The exergy produced and consumed by the process is defined differently by different authors. Marmolejo-Correa and Gundersen  identified four different definitions proposed by different authors. Moreover, some room for interpretation exists also within the same definition of produced and consumed exergy. In spite of their definitions, Ėp and Ėc should in principle include all the exergy variations in the process, so that the exergy balance (Eq. 1) can be rewritten as:"
"Exergetic, Exergoeconomic and Exergoenvironmental Analysis of Intercooled Gas Turbine Engine","https://scispace.com/paper/exergetic-exergoeconomic-and-exergoenvironmental-analysis-of-4e2fpkpew8","2016","Proceedings Article","","Abdulrahman Almutairi
Pericles Pilidis
Nawaf Al-Mutawa","10.2514/6.2016-5060","https://scispace.com/pdf/exergetic-exergoeconomic-and-exergoenvironmental-analysis-of-4e2fpkpew8.pdf","Exergetic and exergoeconomic and exergoenvironmental analyses have been performed for an advanced aero-derivative intercooled gas turbine engine. The proposed system was modelled using the IPSEpro software package and validated using manufacturer’s published data. The exergoeconomic model evaluates the cost-effectiveness of the gas turbine engine based on the Specific Exergy Costing [SPECO] method. The CO2 emissions per KWh were estimated using a generic combustor model, HEPHAESTUS, developed at Cranfield University. It is well known that the exergetic analysis can determine the magnitudes, locations and types of losses within an energy system. The effect of load and ambient temperature variations on gas turbine performance were investigated for two different configurations. The first system, Case-I, was a simple gas turbine (SCGT) engine, and the second, Case-II, an intercooling gas turbine (ICGT) system. The latter enhances gas turbine efficiency but, at the same time, has an adverse effect on the combustion chamber due to reduced compressed air temperature. It was confirmed that full load and low ambient temperature are preferable due to the low waste exergy. The unit exergy cost rate for both SCGT and ICGT have been calculated as 8.59 and 8.32 US$/GJ respectively. The exergoenvironmental results show the ICGT achieved lower emission levels and is more environmentally friendly than the SCGT.","̇𝑐ℎ chemical exergy, 𝐸 ̇𝑘𝑒 kinetic exergy and 𝐸 ̇𝑝𝑒 potential exergy. Exergy Analysis: The total value can be expressed as: Exergy Analysis:
 However, kinetic (𝐸 ̇𝑘𝑒 ) and potential (𝐸 ̇𝑝𝑒 ) exergies are omitted in the present study because they are considered to have insignificant effect. Exergy Analysis:
 The physical exergy refers to mechanical and thermal energy which is a function of pressure and temperature differences. The physical exergy, defined by the following expression, cannot be entirely converted to useful work due to entropy generation. Exergy Analysis:
 Where subscripts 𝑠 and o represent specified stream and reference states respectively. Exergy Analysis:
 Once the temperature of specified stream is equal to the reference state value 𝑇 𝑠 = 𝑇 𝑜 for gases and, based on the ideal gas relation, equation (3) becomes: Exergy Analysis:
 The chemical exergy is defined as a maximum energy can be obtained when the system moves forward from the environmental state to the dead state. In the former condition the system is in thermal and mechanical equilibrium whereas the latter state is also in chemical equilibrium. Chemical exergy is important during the process of combustion, or mixing, or any case where the composition of the flow stream changes due to substance exchange and heat transfer only. Chemical exergy is subjected to degradation and for a gas mixture can be calculated by: Exergy Analysis:
 Where y and 𝑒̅ 𝑘 𝑐ℎ are molar fraction and molar chemical exergy for component k in the mixture. Standard chemical exergies tables shows different molar values for chemical exergy based on the substance . Exergy Analysis:
 The exergy balance equation shows energy degradation due to irreversibilities in the process. For steady-state processes, the balance equation can be expressed as: Exergy Analysis:
 Where 𝐸 ̇𝑑 is the exergy destruction of each component in the process due to entropy generation. The exergetic efficiency measures the performance of the thermal plant system from a thermodynamic prospective. The exergetic efficiency is defined as the ratio of total exergy output to total exergy input or the ratio of produced exergy to fuel exergy supplied to the system, i.e. Exergy Analysis:
 Where 𝐸 ̇𝑑 and 𝐸 ̇𝑙 represent rates of exergy destruction and exergy loss. Exergoeconomic Analysis:
 Exergoeconomic methodology is used to calculate the costs of product, fluid streams and exergy destroyed within the cycle components. The aim of this approach is to minimize the exergy cost and so enhance cost effectiveness of the entire system. It can be treated as tool to minimization exergy costs. The exergoeconomic analysis combined second law thermodynamic evaluations and economic principles. Economic analysis:
 The economic analysis includes all necessary financial information needed to evaluate the cost-effectiveness of the energy system. The levelised capital cost of equipment and operation and maintenance (O&M) costs of each component in the gas turbine engine is needed as well as the levelised cost of fuel (see Section 3.3.1.2)."
"Advanced exergy analysis of the natural gas liquid recovery process","https://scispace.com/paper/advanced-exergy-analysis-of-the-natural-gas-liquid-recovery-3kgyensc","2022","Journal Article","Thermal Science","","10.2298/tsci210522311j","https://scispace.com/pdf/advanced-exergy-analysis-of-the-natural-gas-liquid-recovery-3kgyensc.pdf","Energy quality in each country is one of the important indicators of economic development, Which affects the economic growth of that country. Exergy analysis, considering all flow properties including pressure, temperature, composition, is a powerful way to evaluate the energy consumption of equipment such as natural gas and liquefied gas plants. Inefficiency of a system can be defined by the conventional exergy analysis method, while, irreversible resources and real potentials for system improvement can only be identified by the advanced exergy analysis method. This analysis splits conventional exergy destruction into two exogenous and endogenous parts according to origin, and also unavoidable and avoidable parts according to the ability to remove and modifications. In this method, the exergy concept was separated by considering the ideal and avoidable condition assumptions. As a real case study, a natural gas liquid plant 800, from National Iranian South Oil Company located in southwest of Iran was considered to be investigated by conventional exergy analysis, advanced exergy analysis methods. The results of conventional exergy analysis illustrated that the highest amount of exergy destruction belonged to compressor and heat exchanger with 509.99 kW and 629.04 kW, respectively. However, in the case of heat exchanger, despite having the highest rate of exergy destruction, it is not considered in modification priorities due to its low avoidable exergy destruction value. Also, advanced exergy analysis suggested that the exergy destruction of the compressor and heat exchanger will be reduced by improving performance of these components. ","Title: ADVANCED EXERGY ANALYSIS OF THE NATURAL GAS LIQUID RECOVERY PROCESS Authors: Fakhrodin Jovijari,Abbas Kosarineia (Corresponding Author),Mehdi Mehrpooya,Nader Nabhani Keywords: natural gas liquid plant, conventional exergy analysis, advanced exergy analysis, performance improvement"
"A critical review on energy, exergy, exergoeconomic and economic (4-E) analysis of thermal power plants","https://scispace.com/paper/a-critical-review-on-energy-exergy-exergoeconomic-and-31t30ffgyw","2017","Journal Article","Engineering Science and Technology, an International Journal","Ravinder Kumar","10.1016/J.JESTCH.2016.08.018","https://scispace.com/pdf/a-critical-review-on-energy-exergy-exergoeconomic-and-31t30ffgyw.pdf","","Title: A critical review on energy, exergy, exergoeconomic and economic (4-E) analysis of thermal power plants Authors: Ravinder Kumar (Corresponding Author) Introduction: Energy plays an important role to raise the modern economy for industry, agriculture, transport and household uses in any nation. Power plants working with fossil fuel contribute 80% of world power generation and remaining part from other resources like nuclear power, hydroelectric power, geothermal power, solar power and other energies . In most of the countries country's thermal power plants are playing an important role in the energy production. So, the research work should be taken enough attention towards the optimization of these power plants. In the developing countries energy supplies are less secure because of its costlier price. Indeed, there is a need to reconsider lowest-cost energy options. Since, from an energy performance point of view, first law analysis has been found to be insufficient. So, in thermodynamic analysis of various thermal processes and plant systems, exergy analysis is getting its own importance. It is a well known fact that the total conversion of heat into work is not possible. So, that part which is available for conversion is termed as exergy. It is a property associated with the state of system and environment, now-a-days a useful tool to differentiate between internal irreversibility and energy losses in a process . Thermal power plant performance can be evaluated through energetic performance criteria, which are electrical power and thermal efficiency. In recent decades, exergy analysis of plant has been found as a useful method in the design, evaluation, optimization and improvement of thermal power plants. The concept of exergy was developed by J. Willard Gibbs in 1878. It was further developed by Zoran Rant in 1957. In 1965, H. D. Baehr termed the part of energy that is converted into all other forms of energy as exergy. Exergy is based on the second law of thermodynamics and the concept of irreversible production of entropy . It is the useful work potential of energy. Exergy analysis helps in finding the losses taking place in a system. By this method, energy conversion at different points, various component efficiencies and points of largest losses are easily obtainable and hence it helps in taking necessary action to decrease them . It is found to be the best tool of the cycle optimization for given input information . Exergy analysis and the area of its validity has been also carefully discussed . Hence, it is a powerful way for the measurement of energy quality, thereby helps to make complex thermodynamic systems more efficient. Feng et al. proposed a new method of dividing exergy losses into avoidable and inevitable exergy losses based on better understanding of process performance and improvement. Electrical power generation system development reviewed by and the special attention given to the plant efficiency. Taillon and Blanchard represented two novel exergy efficiency graphs in thermal power plants. Jiang et al. presented a new method for modifying power plants. They analyzed the influence of the secondary air temperature and feedwater temperature on the boiler as well as on the plant using the exergy analysis theory. They predicted that with the increase of feedwater temperature the secondary air temperature also increases, thereby decreases the exergy loss in the boiler system and hence increases boiler as well as plant exergy efficiency. Recently, in a number of researchers from all over the world have focused their attention upon 4-E analysis of thermal power plant in order to optimize energy quality. Some researchers have contributed review paper on exergy analysis, which helps the young researchers to get in touch with the previous year's problems . In power plants, insights have been provided into various energy"
"Maximizing ORC performance with optimal match of working fluid with system design","https://scispace.com/paper/maximizing-orc-performance-with-optimal-match-of-working-3puw8jy6u1","2016","Journal Article","Applied Thermal Engineering","Kirtipal Barse
Michael Mann","10.1016/J.APPLTHERMALENG.2016.01.167","https://commons.und.edu/cgi/viewcontent.cgi?article=1000&context=che-fac","","for the working fluids for the constrained and non-constrained designs. Exergy efficiency is a measure of performance relative to performance under reversible conditions. Similar to the thermal efficiency, exergy efficiency is highest for R245ca and lowest for R152a. Exergy Analysis:
 It can be observed that second law efficiency follows the same trend as the first law efficiency since the second law efficiency is the ratio of the first law efficiency to the maximum work possible. For a given heat source and ambient conditions, the maximum work remains constant. Therefore, second law efficiency is directly proportional to first law efficiency. Exergy efficiency of R245ca was 48.4% and is 37% higher than that of R152a. DiPippo reported geothermal plants having exergy efficiencies of 40% or greater . Exergy analysis can be used to identify process deficiencies and allows a choice of system components that represent the most potential for improving the overall efficiency of the entire system. Figure  shows the exergy destruction rate across the each component for the ORC. The rate of exergy destruction is highest in the evaporator, followed by the condenser, turbine, and pump. The results reported here are in agreement with previous studies conducted by various authors. Overall, exergy analysis suggests that highest work potential is lost in the evaporator and condenser. Similar observations has been made by other authors (El-Emam and Dincer, 2013), . For R600, as shown in Figure , 77% of the exergy destruction occurs in the evaporator and condenser combined for the constrained case. For nonconstrained cases, the combined exergy destruction in the evaporator and condenser decreased to 63%, suggesting removing design constraints reduces exergy destruction in ORC. The heat exchangers represent the components with the most potential for improving the overall cycle efficiency. Exergy Analysis:
 Figure . Exergy destruction across ORC components"
"Improving the performance of a heating system through energy management by using exergy parameters","https://scispace.com/paper/improving-the-performance-of-a-heating-system-through-energy-5h1hzfx8eu","2020","Journal Article","Thermal Science","Cem Yucer Tahsin
Arif Hepbasli","10.2298/TSCI181101107Y","https://scispace.com/pdf/improving-the-performance-of-a-heating-system-through-energy-5h1hzfx8eu.pdf","Energy management systems are used to analyze the efficiency of energy systems and identify any problem areas to lower costs and save energy, typically using energy based performance measurements. Our aim was to use exergy parameters, instead, to see if more accurate information could be obtained about which ener¬gy saving application would result in greater energy savings. Exergy analysis is based on the Second law of thermodynamics and focuses on the environment and the quality of the energy. Implementing an exergetic approach to analyze a steam heating system, we examined data related to exergy flows and exergy losses, and ultimately improved the performance of the system through this energy management model. The following seven energy saving applications were identified and ranked according to their improvement potentials: adjusting the air to fuel ratio – 1, preventing steam leaks – 2, installing an automatic blow down system – 3, insulating the pipes – 4, insulating valves and flanges –5, insulating fuel tank –6, and recovering heat loss from the waste condensate –7. The optimum ranking obtained through the exergy analysis was 3-1-2-5-7-6-4. A reduction of 15.918 kW in exergy consumption was achieved by installing an automatic blowdown system. This meant a total reduction of 1779.03 kg per year in total fuel consumption, $1458.81 per year of cost reduction and the total cost reduction achieved was $1829.25 per year. Making improvements to the seven selected areas in the system, 38.4% of the energy loss was recovered while the recovery in the exergy consumption was 44.5%.","efficiency is only possible if an integrated energy management framework is put in place, as recommended by Schulze et al. in their systematic review of energy management applications in industry. Evaluating energy consumption as part of such a framework requires accurate and detailed data. Introduction:
 To get the complete picture of a system, a thermodynamic investigation includes both energy and exergy analyses. While energy cannot be destroyed and the energy potential turns into other forms of energy, exergy can be destroyed and some cannot be recovered due to irreversibility's. Therefore, exergy analysis offers more advantages as a tool than energy analysis. By identifying the true magnitudes of losses, their causes and locations, the improvement potential of the overall system is more accurately indicated. Exergy analysis is necessary for effective energy management as explained in 1995 by Larson and Cortez  in their study on agricultural applications of evaporative cooling, refrigeration and milk processing. Many studies have been carried out in various areas such as power plants and solar collectors involving exergy analysis. One such study showing the importance of exergy analysis for energy systems was carried out by Yildizhan , who found that the exergy consumption of harvested crops was more remarkable than their calculated energy consumption. This finding is parallel to the research done by Mitrović et al. , who studied the performance of four thermal power plants from energetic and exergetic viewpoints. They found that exergy analysis results offered improved plant performance. Kanoglu et al.  is investigation on power cycles and Pattanayak et al.  is analysis of a combined cycle power plant also made use of both energy and exergy analyses. In the latter, exergy efficiencies of combustion chamber, steam generator and condenser were found to be 77.48%, 87.20%, and 29%, respectively. They suggested that by reducing the losses in bottoming cycle, the overall exergy efficiency can be improved. Rovira et al.  studied the subdivision of the solar field into different sectors reduced the exergy losses while heating the working fluid. Also the reduction of the average temperature of the heat transfer fluid resulted in a decrease in the exergy losses of the collectors. Finally, as an example of a heating system investigation, similar to our study, Kaya et al.  performed a study on energy saving and emission reduction for industrial boilers. The reason for efficiency losses was determined as: operating the boiler at the high air excessiveness coefficient, the air leakage in the rotary type air heaters and the heat losses of the surface. Total energy savings potential was found to be 2029692 kcal/h. The 4861.7 tons of CO 2 emissions per year will be reduced. Introduction:
 In terms of the actual implementation of exergy analysis, an exergy management model was developed by  which helped to reduce CO 2 emissions in built environments. Then, Hepbasli  was the first to propose a new exergy management system (ExMS) standard in the literature. In addition to energy parameters, he defined new exergy parameters while studying exergy consumption, exergy efficiency and exergy conservation for a case study. Hepbasli  recommended an exergy management structure in buildings. He proposed a new index named specific exergy utilization index (SExUI). This index can be calculated according to the energy source used like fuel, electricity, and so on."
"Thermal Performance Analysis Of Steam Power Plant Based On Exergy Criteria","https://scispace.com/paper/thermal-performance-analysis-of-steam-power-plant-based-on-4y45awabdz","2020","Journal Article","International Journal of Scientific & Technology Research","Omar J. Khaleel
Firas Basim Ismail
Thamir K. Ibrahim","","https://scispace.com/pdf/thermal-performance-analysis-of-steam-power-plant-based-on-4y45awabdz.pdf","Based on the basic theory of thermal equilibrium analysis, the equivalent heat drop method is used to summarize simple and effective algorithms for the equivalent heat drop of extraction steam at all levels. In this paper, exergy analysis method is theoretically studied and modeled, and the exergy matrix equation is established. The exergy analysis method based on the second law of thermodynamics is studied and modeled, and the exergy matrix equation is derived. The main contents include: the overall analysis and partial quantitative analysis of the thermal system of the unit from the perspective of thermal equilibrium analysis, the exergy analysis of the thermal system under variable operating conditions from the perspective of exergy analysis, to find out the system's defects and deficiencies. Analyze the exergy loss distribution rules and causes of thermal systems, find the weak links in the system, and make scientific explanations for various calculation indicators.","installation, operation and maintenance, optimize and improve the thermal system and its equipment for the thermal system of the unit, improve the operation and efficiency of the operation, and achieve the goal of energy saving, which is important for the development of power companies significance. Exergy analysis method:
 The exergy analysis method based on the first and second laws of thermodynamics takes into account both the quantity and quality of energy, and can be used to easily calculate the irreversibility and thermodynamic integrity of various equipment or processes when used in the analysis of thermal systems in power plants . The weak link of low energy utilization efficiency in the system was found, and the analysis results have guiding significance for the operation optimization of power plants and the energy-saving technical reform . Exergy analysis can also be used to make a realistic evaluation of the current status of the unit equipment, that is, to diagnose the energy saving of the equipment, and to determine the energy saving potential of each equipment and subsystem according to its deviation from the design conditions, which can be used as an improvement Guidance on equipment economics. At present, analysis using exergy analysis methods in actual power plants is still rare. One of the reasons is that exergy analysis concepts and theories are not easily accepted by enterprises. In order to provide exergy analysis as a basis for practical guidance, it is necessary to use exergy analysis. The analysis combines the practical application of power plants as the background to carry out the application research of exergy analysis methods. The current development of computers and their general application in power plants provide the possibility of exergy analysis for practically operating power plants, and the reform of the power IJSTR©2020 www.ijstr.org enterprise system has also put forward urgent requirements for exergy analysis of power plants. Exergy value calculation method:
 In the exergy analysis of the thermal system of a power plant , it mainly involved the calculation of the exergy of the enthalpy of the open system. The enthalpy exergy of an open system is the exergy of a stable material flow, which can be defined as: when a stable material flow flows from any given state through an open system to a reversible transition to an environmental state and only exchanges heat with the environment. The maximum useful work that can be done is called enthalpy exergy, and the calculation formula is . Exergy value calculation method:
 (1) Where , ,and are the enthalpy, temperature, and entropy of the environmental state, respectively. The stable flow through the heater of the power plant's regenerative system is water or water vapor. The specific exergy under the conditions of pressure P and temperature T can be calculated according to Eq. ( ). Some water and water vapor thermodynamic properties tables include not only specific enthalpy h, specific entropy s, specific volume v, but also specific exergy e, which can be found directly from the relevant charts according to known states P, T (and x). The exergy calculation formula of the fuel  is: Exergy value calculation method:
 (2) Where, , is the low calorific value of the fuel, w is the moisture content of the fuel working fluid, and γ is the latent heat of vaporization of water at ambient temperature."
"Energy and exergy analysis of a centrifugal pump driven by a diesel engine operating with passion fruit biodiesel and mixtures with diesel","https://scispace.com/paper/energy-and-exergy-analysis-of-a-centrifugal-pump-driven-by-a-3xba8dkg63","2019","Journal Article","","Roberto Guimarães Pereira
Ivenio Moreira da Silva","10.6008/CBPC2179-6858.2019.001.0022","https://scispace.com/pdf/energy-and-exergy-analysis-of-a-centrifugal-pump-driven-by-a-3xba8dkg63.pdf","The present study is related with the analysis of energy and exergy of a centrifugal pump driven by a single cylinder diesel engine operating with passion fruit biodiesel and mixtures with diesel. Values of the useful work, the reversible work and the efficiency of the second law of thermodynamics were obtained. The passion fruit oil used to obtain the biodiesel was produced by mechanical extraction, filtration and degumming process from seeds discarded from the production process of passion fruit juice. The passion fruit biodiesel was produced by transesterification using ultrasound and methanol in the proportion of 40% v/v with a 1% of NaOH as a catalyst. The passion fruit biodiesel-diesel mixtures were prepared and classified as B0, B25, B50, B75 and B100. These mixtures were submitted to physical-chemical characterization and utilized in the centrifugal pump driven by a diesel engine. For the mixtures of passion fruit biodiesel with diesel, the maximum efficiency of the second law was 29.83% in the case of B25 mixture, at 9.45 m3/h and at maximum pump speed. When the centrifugal pump operated at maximum flow rate, the maximum efficiency of the second law was 31.78% in the case of passion fruit biodiesel (B100), at 2722 rpm.","electricity generation routes, is performed. This approach allows the calculation of direct CO2 emissions of the power plant as well as the upstream and downstream fuel processing-related indirect emissions, which play a much more important role in technologies different from fossil-fired power plants. Exergy Analysis:
 Features of energy and exergetic performance combined in a heat exchanger were studied by . This study revealed that the heat loss has significant contribution on the irreversibility and both heat capacity and effectiveness affects the exergetic efficiency.  showed a brief review of thermal engines designed for terrestrial transportation since the 1900s. The general concept of high-energy performance machines is analyzed from the energy, exergy, and public health point of view. Whereas the energy analysis revealed high potential of waste heat recovery from both exhaust and cooling system, the exergetic analysis revealed much higher recovery potential from exhaust gases. The exergy content of exhaust gases was observed to be within the range from 10.4% to 20.2% of the fuel energy. The cooling exergy is within the range from 1.2% to 3.4% of the fuel energy. Exergy Analysis:
 The exergetical analysis was effectuated by , being compared the biodiesel production process from the frying oil to the rapeseed oil. In this study, the inputs and outputs of balance for the two raw materials were verified, being taken into consideration that the products had different life cycles, same price and tax break. It was found that the exergy inputs for frying oil and rapeseed oil biodiesel are 47.77 GJ/t e 77.05 GJ/t, respectively. The main exergy input to the frying oil was the methanol (2.46GJ). Still in the rapeseed biodiesel production, the main exergy input were the synthetic fertilizers (8.78GJ), methanol (6.48GJ) and ethylene glycol (2.88GJ). It follows also that the methanol has a lower exergy in the production of the frying oil during the transesterification because almost the half of the input is retrieved and supplied in the process. Exergy Analysis:
 The behavior of a diesel engine running by means of biodiesel from olive pomace oil, diesel oil and mixtures was evaluated from the standpoint of exergy . The differences among diesel fuel become more evident when the amount of biodiesel in the blend increases. Based on these results, it can be concluded that olive-pomace oil biodiesel and its blends with diesel fuel may substitute the use of diesel fuel in compression ignition engines providing a renewable fuel with similar exergy efficiency and without any exergetic cost increment. Exergy Analysis:
 Being the pump an adiabatic device, the term of exergy (Xheat) was despised. To obtain an expression for the reversible work (Ẇ rev) , the destroyed exergy (Xdestroyde) was made zero. Being the pump an adiabatic device, considering steady state and uniform properties the reversible work can be expressing in terms of the specific exergies according to Equation : In order to remove other impurities, present in the oil, such as phosphatides, an acid degumming using 5% phosphoric acid was done. The degumming was done fractionating the oil in volumes of 100 mL,"
"Thermodynamic Modelling of Thermal Energy Storage Systems","https://scispace.com/paper/thermodynamic-modelling-of-thermal-energy-storage-systems-26b5ag38pi","2016","Journal Article","Energy Procedia","Sameer Hameer
Johannes L. van Niekerk","10.1016/J.EGYPRO.2016.07.145","https://cyberleninka.org/article/n/1434869.pdf","","Title: Thermodynamic modelling of thermal energy storage systems Authors: Sameer Hameer (Corresponding Author),Johannes L Van Niekerk Keywords: Efficiency, thermal, thermodyamic, storage, exergy"
"Energy and Exergy Analysis of Steam Boiler and Autoclave in Fiber Cement Process","https://scispace.com/paper/energy-and-exergy-analysis-of-steam-boiler-and-autoclave-in-3bcqang9ud","2014","Journal Article","King Mongkut’s University of Technology North Bangkok International Journal of Applied Science and Technology","Winit Bouapetch
Thongchai Rohitatisha Srinophakun
Wichit Prakaypan
Anthony H.J. Paterson","10.14416/J.IJAST.2014.05.002","https://scispace.com/pdf/energy-and-exergy-analysis-of-steam-boiler-and-autoclave-in-3bcqang9ud.pdf","The fiber cement composite production process consumes extremely high fuel especially boiler and autoclave leading to the release of a lot of waste energy. In this study, the concept of energy and exergy utilization is analyzed and illustrated in the form of the Sankey diagram. It was found that the energy and exergy efficiencies of the boiler were 72.04 and 69.98%, respectively. The exergy destruction of the boiler system is 30% or 3.89 MW. Which can also be represented in the Power Available Diagram (PAD). In the exergy analysis, there are 2 methods in reducing the energy loss of the boiler by increasing the steam outlet temperature or reducing the temperature of the exhaust gas of the boiler. For the autoclave system, the energy analysis showed the total energy input at 43.67 GJ/batch. The three main energy losses are; the exhaust steam (49.74% or 23.74 GJ/batch), condensate (16.42% or 7.83 GJ/batch) and autoclave shell heat loss (13.67% or 6.25 GJ/batch). For the exergy, the exergy destruction in the autoclave is at 87.14%. However, the PAD of the autoclave cannot present the relation of the exergy loss. The main causes of the exergy destruction are the three main energy losses; the exhaust steam (50.80%), condensate (16.47%) and autoclave shell loss (10.01%) respectively.","130°C. The continuous condensate from the autoclave is about 8 -9 ton/batch at 130°C. The heat lost fromthe wall of the autoclave is also expected to be significant and will be quantified. Introduction:
 The first law of thermodynamics is conventionally used to analyze the energy utilization, but it is unable to account the quality aspect of energy. That is where exergy analysis becomes relevant. Exergy is the consequent of the second law of thermodynamics. It is a property that enables us to determine the useful work potential of a given amount of energy at some specified state. Exergy analysis has been widely used in design, simulation and performance evaluation of thermal and thermo-chemical systems. The energy use of a country has been assessed using exergy analysis to gain insight of its efficiency and potential for further improvement. Known energy sources have been exhausted rapidly at the moment time, in addition raising the energy costs . Several studies are currently going on controlling the mechanisms responsible for the energy degradation to minimize the system losses and to reduce the costs . As energy analysis fails to indicate both the energy transformation and the location of energy degradation, in recent years, emerged a growing interest in the principle of special ability to measure different types of energy to work and popularly known as exergy . Extensive application of exergy analysis can lead to reduce the use of natural resources and thus, to decrease theenvironmental pollution. The main purpose of exergy analysis is to detect and assess quantitatively the thermodynamic imperfections in thermal and chemical processes. The exergy method of thermodynamic analysis is based upon both the first and the second laws of thermodynamics together, while the energy analysis is based upon the first law only. It is a feature of the exergy concept to allow quantitative assessment of energy degradation . Introduction:
 Dincer et al.  discussed that the exergy appears to be a key concept since it is a linkage between the physical and engineering world and the surrounding environment and expresses the true efficiency of engineering systems, which makes it a useful concept to find improvements. As a complement to the present materials and energy balances, exergy calculations can provide increased and deeper insight into the process, as well as new unforeseen ideas for improvements. Consequently, it can be highlighted that the potential usefulness of exergy analysis in sectoral energy utilization is substantial and that the role of exergy in energy policy making activities is crucial . Energy and exergy analysis:
 This section presents some of the key aspects of thermodynamics, in terms of energy and exergy, relevant to the current study. Energy and exergy analysis:
 The total exergy of system E can be divided into four components: physical exergy E PH , kineticexergy E KN , potential exergy E PT ; and chemical exergy E CH : Energy and exergy analysis:
 We may write the total specific exergy on a mass basis given by Energy and exergy analysis:
 Normally, if there is no change in kinetic and potential energies as well as in the chemical composition, we end up with physical exergy only as follows: Energy and exergy analysis:
 Where h and s are the specific enthalpy and entropy, respectively and T is the temperature. The subscript ''0'' denotes conditions of the reference environment ."
